Station_ID,Start_Date_UTC,Start_Time_UTC,Start_ISO_DateTime_UTC,Start_Latitude,Start_Longitude,Event_ID,Sample_ID,Station_Depth,Sample_Pressure,DIC_13_12_D_Delta_Bottle,SD1_DIC_13_12_D_Delta_Bottle,Flag_DIC_13_12_D_Delta_Bottle
37,2023-01-22,03:44,2023-01-22T04:04Z,-53.49912,-75.75098,20230121.2303.001,18647,3345,3150.7,0.27,0.03,2
37,2023-01-22,03:44,2023-01-22T04:00Z,-53.49912,-75.75098,20230121.2303.001,18648,3345,3239.4,0.29,0.03,2
37,2023-01-22,03:44,2023-01-22T04:00Z,-53.49912,-75.75098,20230121.2303.001,18648,3345,3239.4,0.29,0.03,6
37,2023-01-22,03:44,2023-01-22T03:55Z,-53.49912,-75.75098,20230121.2303.001,18649,3345,3320.8,0.31,0.03,2
37,2023-01-22,03:44,2023-01-22T03:49Z,-53.49912,-75.75098,20230121.2303.001,18650,3345,3362.3,0.33,0.03,2
37,2023-01-22,03:44,2023-01-22T03:44Z,-53.49912,-75.75098,20230121.2303.001,18651,3345,3387.2,0.32,0.03,2
37,2023-01-22,03:44,2023-01-22T03:44Z,-53.49912,-75.75098,20230121.2303.001,18651,3345,3387.2,0.34,0.03,6
38,2023-01-24,03:21,2023-01-24T03:29Z,-52.7021,-75.09732,20230124.0234.001,18752,93,25.8,1.60,0.03,2
38,2023-01-24,03:21,2023-01-24T03:27Z,-52.7021,-75.09732,20230124.0234.001,18753,93,40.7,1.50,0.03,2
38,2023-01-24,03:21,2023-01-24T03:24Z,-52.7021,-75.09732,20230124.0234.001,18754,93,61.1,1.49,0.03,2
38,2023-01-24,03:21,2023-01-24T03:21Z,-52.7021,-75.09732,20230124.0234.001,18755,93,75.9,1.48,0.03,2
